crop,state,year,month,season,modal_price,min_price,max_price
Maize,Kerala,2023,6,Kharif,1600,1450,1800
Maize,Kerala,2023,7,Kharif,1650,1500,1900
Maize,Kerala,2023,8,Kharif,1650,1500,1950
Maize,Kerala,2023,9,Kharif,1650,1450,1950
Maize,Madhya Pradesh,2020,1,Rabi,1450,1250,1650
Maize,Madhya Pradesh,2020,2,Rabi,1450,1250,1650
Maize,Madhya Pradesh,2020,3,Rabi,1300,1200,1550
Maize,Madhya Pradesh,2020,6,Kharif,1450,1300,1700
Maize,Madhya Pradesh,2020,7,Kharif,1300,1150,1550
Maize,Madhya Pradesh,2020,8,Kharif,1450,1250,1750
Maize,Madhya Pradesh,2020,9,Kharif,1400,1250,1600
Maize,Madhya Pradesh,2021,1,Rabi,1500,1300,1750
Maize,Madhya Pradesh,2021,2,Rabi,1450,1350,1600
Maize,Madhya Pradesh,2021,3,Rabi,1350,1150,1500
Maize,Madhya Pradesh,2021,6,Kharif,1450,1250,1650
Maize,Madhya Pradesh,2021,7,Kharif,1400,1250,1550
Maize,Madhya Pradesh,2021,8,Kharif,1400,1300,1600
Maize,Madhya Pradesh,2021,9,Kharif,1350,1200,1550
Maize,Madhya Pradesh,2022,1,Rabi,1550,1400,1800
Maize,Madhya Pradesh,2022,2,Rabi,1600,1400,1850
Maize,Madhya Pradesh,2022,3,Rabi,1450,1250,1650
Maize,Madhya Pradesh,2022,6,Kharif,1450,1250,1700
Maize,Madhya Pradesh,2022,7,Kharif,1600,1350,1850
Maize,Madhya Pradesh,2022,8,Kharif,1600,1450,1850
Maize,Madhya Pradesh,2022,9,Kharif,1450,1250,1600
Maize,Madhya Pradesh,2023,1,Rabi,1550,1350,1900
Maize,Madhya Pradesh,2023,2,Rabi,1650,1500,1950
Maize,Madhya Pradesh,2023,3,Rabi,1600,1400,1850
Maize,Madhya Pradesh,2023,6,Kharif,1600,1450,1900
Maize,Madhya Pradesh,2023,7,Kharif,1600,1450,1900
Maize,Madhya Pradesh,2023,8,Kharif,1500,1350,1700
Maize,Madhya Pradesh,2023,9,Kharif,1550,1400,1850
Maize,Maharashtra,2020,1,Rabi,1500,1350,1800
Maize,Maharashtra,2020,2,Rabi,1400,1250,1650
Maize,Maharashtra,2020,3,Rabi,1500,1350,1850
Maize,Maharashtra,2020,6,Kharif,1400,1250,1650
Maize,Maharashtra,2020,7,Kharif,1350,1200,1650
Maize,Maharashtra,2020,8,Kharif,1500,1300,1800
Maize,Maharashtra,2020,9,Kharif,1450,1300,1700
Maize,Maharashtra,2021,1,Rabi,1450,1350,1600
Maize,Maharashtra,2021,2,Rabi,1550,1400,1800
Maize,Maharashtra,2021,3,Rabi,1450,1250,1750
Maize,Maharashtra,2021,6,Kharif,1400,1200,1600
Maize,Maharashtra,2021,7,Kharif,1550,1400,1850
Maize,Maharashtra,2021,8,Kharif,1400,1200,1700
Maize,Maharashtra,2021,9,Kharif,1600,1400,1950
Maize,Maharashtra,2022,1,Rabi,1450,1250,1600
Maize,Maharashtra,2022,2,Rabi,1550,1400,1800
Maize,Maharashtra,2022,3,Rabi,1650,1500,1950
Maize,Maharashtra,2022,6,Kharif,1700,1550,2000
Maize,Maharashtra,2022,7,Kharif,1600,1400,1800
Maize,Maharashtra,2022,8,Kharif,1650,1450,1900
Maize,Maharashtra,2022,9,Kharif,1500,1300,1750
Maize,Maharashtra,2023,1,Rabi,1800,1650,2050
Maize,Maharashtra,2023,2,Rabi,1600,1400,1800
Maize,Maharashtra,2023,3,Rabi,1600,1400,1800
Maize,Maharashtra,2023,6,Kharif,1700,1500,1950
Maize,Maharashtra,2023,7,Kharif,1750,1500,2050
Maize,Maharashtra,2023,8,Kharif,1750,1600,1950
Maize,Maharashtra,2023,9,Kharif,1550,1450,1750
Maize,Manipur,2020,1,Rabi,1400,1250,1650
Maize,Manipur,2020,2,Rabi,1400,1300,1600
Maize,Manipur,2020,3,Rabi,1450,1250,1750
Maize,Manipur,2020,6,Kharif,1350,1250,1500
Maize,Manipur,2020,7,Kharif,1350,1150,1500
Maize,Manipur,2020,8,Kharif,1300,1150,1500
Maize,Manipur,2020,9,Kharif,1400,1250,1700
Maize,Manipur,2021,1,Rabi,1350,1200,1550
Maize,Manipur,2021,2,Rabi,1400,1200,1600
Maize,Manipur,2021,3,Rabi,1500,1300,1800
Maize,Manipur,2021,6,Kharif,1500,1400,1650
Maize,Manipur,2021,7,Kharif,1550,1350,1800
Maize,Manipur,2021,8,Kharif,1400,1300,1650
Maize,Manipur,2021,9,Kharif,1400,1200,1600
Maize,Manipur,2022,1,Rabi,1600,1400,1950
Maize,Manipur,2022,2,Rabi,1450,1250,1750
Maize,Manipur,2022,3,Rabi,1600,1400,1900
Maize,Manipur,2022,6,Kharif,1500,1300,1700
Maize,Manipur,2022,7,Kharif,1450,1300,1650
Maize,Manipur,2022,8,Kharif,1550,1300,1750
Maize,Manipur,2022,9,Kharif,1400,1200,1550
Maize,Manipur,2023,1,Rabi,1550,1300,1750
Maize,Manipur,2023,2,Rabi,1600,1400,1850
Maize,Manipur,2023,3,Rabi,1600,1350,1900
Maize,Manipur,2023,6,Kharif,1550,1400,1800
Maize,Manipur,2023,7,Kharif,1550,1300,1750
Maize,Manipur,2023,8,Kharif,1650,1450,1900
Maize,Manipur,2023,9,Kharif,1700,1500,2000
Maize,Meghalaya,2020,1,Rabi,1350,1250,1550
Maize,Meghalaya,2020,2,Rabi,1250,1150,1500
Maize,Meghalaya,2020,3,Rabi,1300,1200,1550
Maize,Meghalaya,2020,6,Kharif,1350,1200,1600
Maize,Meghalaya,2020,7,Kharif,1450,1300,1650
Maize,Meghalaya,2020,8,Kharif,1350,1250,1650
Maize,Meghalaya,2020,9,Kharif,1400,1200,1550
Maize,Meghalaya,2021,1,Rabi,1450,1300,1750
Maize,Meghalaya,2021,2,Rabi,1400,1250,1650
Maize,Meghalaya,2021,3,Rabi,1500,1400,1700
Maize,Meghalaya,2021,6,Kharif,1350,1200,1600
Maize,Meghalaya,2021,7,Kharif,1500,1300,1750
Maize,Meghalaya,2021,8,Kharif,1350,1200,1600
Maize,Meghalaya,2021,9,Kharif,1500,1300,1700
Maize,Meghalaya,2022,1,Rabi,1450,1250,1700
Maize,Meghalaya,2022,2,Rabi,1550,1400,1900
Maize,Meghalaya,2022,3,Rabi,1550,1350,1750
Maize,Meghalaya,2022,6,Kharif,1550,1350,1750
Maize,Meghalaya,2022,7,Kharif,1550,1400,1750
Maize,Meghalaya,2022,8,Kharif,1500,1350,1700
Maize,Meghalaya,2022,9,Kharif,1400,1300,1600
Maize,Meghalaya,2023,1,Rabi,1450,1250,1650
Maize,Meghalaya,2023,2,Rabi,1600,1400,1850
Maize,Meghalaya,2023,3,Rabi,1600,1450,1950
Maize,Meghalaya,2023,6,Kharif,1500,1300,1700
Maize,Meghalaya,2023,7,Kharif,1650,1500,2000
Maize,Meghalaya,2023,8,Kharif,1600,1400,1800
Maize,Meghalaya,2023,9,Kharif,1550,1350,1800
Maize,Odisha,2020,1,Rabi,1350,1250,1550
Maize,Odisha,2020,2,Rabi,1350,1200,1550
Maize,Odisha,2020,3,Rabi,1300,1150,1500
Maize,Odisha,2020,6,Kharif,1250,1100,1500
Maize,Odisha,2020,7,Kharif,1300,1150,1600
Maize,Odisha,2020,8,Kharif,1300,1100,1500
Maize,Odisha,2020,9,Kharif,1200,1100,1450
Maize,Odisha,2021,1,Rabi,1450,1250,1650
Maize,Odisha,2021,2,Rabi,1300,1150,1500
Maize,Odisha,2021,3,Rabi,1300,1200,1550
Maize,Odisha,2021,6,Kharif,1350,1200,1650
Maize,Odisha,2021,7,Kharif,1400,1300,1650
Maize,Odisha,2021,8,Kharif,1450,1250,1750
Maize,Odisha,2021,9,Kharif,1350,1200,1600
Maize,Odisha,2022,1,Rabi,1500,1300,1800
Maize,Odisha,2022,2,Rabi,1350,1200,1500
Maize,Odisha,2022,3,Rabi,1550,1400,1750
Maize,Odisha,2022,6,Kharif,1400,1300,1600
Maize,Odisha,2022,7,Kharif,1350,1200,1650
Maize,Odisha,2022,8,Kharif,1400,1250,1650
Maize,Odisha,2022,9,Kharif,1500,1350,1650
Maize,Odisha,2023,1,Rabi,1600,1400,1950
Maize,Odisha,2023,2,Rabi,1450,1300,1650
Maize,Odisha,2023,3,Rabi,1400,1250,1700
Maize,Odisha,2023,6,Kharif,1600,1400,1900
Maize,Odisha,2023,7,Kharif,1500,1300,1800
Maize,Odisha,2023,8,Kharif,1450,1350,1700
Maize,Odisha,2023,9,Kharif,1600,1400,1900
Maize,Punjab,2020,1,Rabi,1600,1350,1850
Maize,Punjab,2020,2,Rabi,1550,1400,1800
Maize,Punjab,2020,3,Rabi,1450,1300,1750
Maize,Punjab,2020,6,Kharif,1350,1250,1500
Maize,Punjab,2020,7,Kharif,1550,1400,1900
Maize,Punjab,2020,8,Kharif,1550,1400,1800
Maize,Punjab,2020,9,Kharif,1400,1300,1700
Maize,Punjab,2021,1,Rabi,1400,1200,1650
Maize,Punjab,2021,2,Rabi,1500,1300,1800
Maize,Punjab,2021,3,Rabi,1500,1300,1750
Maize,Punjab,2021,6,Kharif,1500,1300,1750
Maize,Punjab,2021,7,Kharif,1550,1400,1700
Maize,Punjab,2021,8,Kharif,1600,1450,1800
Maize,Punjab,2021,9,Kharif,1650,1450,1950
Maize,Punjab,2022,1,Rabi,1600,1400,1950
Maize,Punjab,2022,2,Rabi,1550,1400,1750
Maize,Punjab,2022,3,Rabi,1750,1550,2100
Maize,Punjab,2022,6,Kharif,1650,1400,1850
Maize,Punjab,2022,7,Kharif,1700,1450,1900
Maize,Punjab,2022,8,Kharif,1700,1550,1950
Maize,Punjab,2022,9,Kharif,1700,1550,1950
Maize,Punjab,2023,1,Rabi,1600,1400,1900
Maize,Punjab,2023,2,Rabi,1800,1550,2100
Maize,Punjab,2023,3,Rabi,1800,1650,2200
Maize,Punjab,2023,6,Kharif,1850,1700,2100
Maize,Punjab,2023,7,Kharif,1800,1600,2050
Maize,Punjab,2023,8,Kharif,1600,1400,1800
Maize,Punjab,2023,9,Kharif,1800,1650,2150
Maize,Rajasthan,2020,1,Rabi,1450,1250,1700
Maize,Rajasthan,2020,2,Rabi,1300,1200,1550
Maize,Rajasthan,2020,3,Rabi,1350,1250,1500
Maize,Rajasthan,2020,6,Kharif,1400,1250,1650
Maize,Rajasthan,2020,7,Kharif,1350,1150,1600
Maize,Rajasthan,2020,8,Kharif,1350,1250,1550
Maize,Rajasthan,2020,9,Kharif,1400,1200,1650
Maize,Rajasthan,2021,1,Rabi,1550,1350,1800
Maize,Rajasthan,2021,2,Rabi,1400,1300,1650
Maize,Rajasthan,2021,3,Rabi,1400,1250,1650
Maize,Rajasthan,2021,6,Kharif,1500,1350,1800
Maize,Rajasthan,2021,7,Kharif,1550,1450,1900
Maize,Rajasthan,2021,8,Kharif,1450,1250,1700
Maize,Rajasthan,2021,9,Kharif,1400,1200,1650
Maize,Rajasthan,2022,1,Rabi,1450,1300,1750
Maize,Rajasthan,2022,2,Rabi,1400,1250,1600
Maize,Rajasthan,2022,3,Rabi,1500,1400,1700
Maize,Rajasthan,2022,6,Kharif,1500,1300,1800
Maize,Rajasthan,2022,7,Kharif,1600,1450,1900
Maize,Rajasthan,2022,8,Kharif,1600,1400,1800
Maize,Rajasthan,2022,9,Kharif,1600,1450,1900
Maize,Rajasthan,2023,1,Rabi,1650,1500,1950
Maize,Rajasthan,2023,2,Rabi,1700,1450,2000
Maize,Rajasthan,2023,3,Rabi,1500,1400,1700
Maize,Rajasthan,2023,6,Kharif,1600,1400,1850
Maize,Rajasthan,2023,7,Kharif,1650,1500,1950
Maize,Rajasthan,2023,8,Kharif,1550,1400,1800
Maize,Rajasthan,2023,9,Kharif,1650,1500,2000
Maize,Tamil Nadu,2020,1,Rabi,1500,1350,1750
Maize,Tamil Nadu,2020,2,Rabi,1450,1350,1600
Maize,Tamil Nadu,2020,3,Rabi,1450,1350,1650
Maize,Tamil Nadu,2020,6,Kharif,1500,1350,1750
Maize,Tamil Nadu,2020,7,Kharif,1450,1300,1700
Maize,Tamil Nadu,2020,8,Kharif,1500,1300,1850
Maize,Tamil Nadu,2020,9,Kharif,1450,1250,1650
Maize,Tamil Nadu,2021,1,Rabi,1450,1350,1700
Maize,Tamil Nadu,2021,2,Rabi,1550,1350,1850
Maize,Tamil Nadu,2021,3,Rabi,1600,1400,1800
Maize,Tamil Nadu,2021,6,Kharif,1500,1300,1750
Maize,Tamil Nadu,2021,7,Kharif,1450,1350,1650
Maize,Tamil Nadu,2021,8,Kharif,1600,1450,1900
Maize,Tamil Nadu,2021,9,Kharif,1450,1300,1700
Maize,Tamil Nadu,2022,1,Rabi,1700,1550,1900
Maize,Tamil Nadu,2022,2,Rabi,1700,1550,1900
Maize,Tamil Nadu,2022,3,Rabi,1650,1500,1950
Maize,Tamil Nadu,2022,6,Kharif,1700,1550,2050
Maize,Tamil Nadu,2022,7,Kharif,1550,1400,1750
Maize,Tamil Nadu,2022,8,Kharif,1550,1350,1800
Maize,Tamil Nadu,2022,9,Kharif,1500,1300,1800
Maize,Tamil Nadu,2023,1,Rabi,1750,1550,2000
Maize,Tamil Nadu,2023,2,Rabi,1800,1600,2100
Maize,Tamil Nadu,2023,3,Rabi,1700,1550,2050
Maize,Tamil Nadu,2023,6,Kharif,1600,1400,1850
Maize,Tamil Nadu,2023,7,Kharif,1650,1450,1950
Maize,Tamil Nadu,2023,8,Kharif,1550,1350,1750
Maize,Tamil Nadu,2023,9,Kharif,1650,1500,1950
Maize,Telangana,2020,1,Rabi,1300,1150,1550
Maize,Telangana,2020,2,Rabi,1350,1200,1500
Maize,Telangana,2020,3,Rabi,1350,1200,1550
Maize,Telangana,2020,6,Kharif,1450,1300,1650
Maize,Telangana,2020,7,Kharif,1300,1100,1600
Maize,Telangana,2020,8,Kharif,1450,1250,1750
Maize,Telangana,2020,9,Kharif,1400,1250,1700
Maize,Telangana,2021,1,Rabi,1450,1250,1750
Maize,Telangana,2021,2,Rabi,1450,1350,1750
Maize,Telangana,2021,3,Rabi,1500,1350,1700
Maize,Telangana,2021,6,Kharif,1450,1300,1750
Maize,Telangana,2021,7,Kharif,1400,1250,1700
Maize,Telangana,2021,8,Kharif,1500,1400,1700
Maize,Telangana,2021,9,Kharif,1450,1300,1700
Maize,Telangana,2022,1,Rabi,1600,1400,1850
Maize,Telangana,2022,2,Rabi,1600,1400,1800
Maize,Telangana,2022,3,Rabi,1600,1500,1800
Maize,Telangana,2022,6,Kharif,1550,1350,1800
Maize,Telangana,2022,7,Kharif,1500,1300,1700
Maize,Telangana,2022,8,Kharif,1550,1400,1800
Maize,Telangana,2022,9,Kharif,1600,1400,1800
Maize,Telangana,2023,1,Rabi,1700,1450,2000
Maize,Telangana,2023,2,Rabi,1550,1350,1900
Maize,Telangana,2023,3,Rabi,1500,1300,1700
Maize,Telangana,2023,6,Kharif,1650,1500,1850
Maize,Telangana,2023,7,Kharif,1550,1400,1750
Maize,Telangana,2023,8,Kharif,1650,1400,1900
Maize,Telangana,2023,9,Kharif,1700,1450,1950
Maize,Tripura,2020,1,Rabi,1200,1100,1400
Maize,Tripura,2020,2,Rabi,1200,1100,1350
Maize,Tripura,2020,3,Rabi,1200,1050,1400
Maize,Tripura,2020,6,Kharif,1250,1100,1450
Maize,Tripura,2020,7,Kharif,1350,1200,1550
Maize,Tripura,2020,8,Kharif,1200,1100,1350
Maize,Tripura,2020,9,Kharif,1350,1150,1600
Maize,Tripura,2021,1,Rabi,1300,1200,1500
Maize,Tripura,2021,2,Rabi,1300,1150,1450
Maize,Tripura,2021,3,Rabi,1250,1100,1450
Maize,Tripura,2021,6,Kharif,1300,1200,1450
Maize,Tripura,2021,7,Kharif,1400,1250,1700
Maize,Tripura,2021,8,Kharif,1400,1250,1700
Maize,Tripura,2021,9,Kharif,1300,1150,1450
Maize,Tripura,2022,1,Rabi,1350,1250,1600
Maize,Tripura,2022,2,Rabi,1350,1250,1550
Maize,Tripura,2022,3,Rabi,1350,1150,1650
Maize,Tripura,2022,6,Kharif,1400,1250,1550
Maize,Tripura,2022,7,Kharif,1350,1200,1600
Maize,Tripura,2022,8,Kharif,1450,1300,1650
Maize,Tripura,2022,9,Kharif,1350,1200,1600
Maize,Tripura,2023,1,Rabi,1400,1250,1700
Maize,Tripura,2023,2,Rabi,1400,1300,1600
Maize,Tripura,2023,3,Rabi,1600,1400,1950
Maize,Tripura,2023,6,Kharif,1500,1400,1700
Maize,Tripura,2023,7,Kharif,1450,1300,1700
Maize,Tripura,2023,8,Kharif,1550,1400,1750
Maize,Tripura,2023,9,Kharif,1500,1300,1700
Maize,Uttar Pradesh,2020,1,Rabi,1200,1050,1450
Maize,Uttar Pradesh,2020,2,Rabi,1400,1250,1700
Maize,Uttar Pradesh,2020,3,Rabi,1350,1250,1600
Maize,Uttar Pradesh,2020,6,Kharif,1300,1150,1550
Maize,Uttar Pradesh,2020,7,Kharif,1350,1150,1600
Maize,Uttar Pradesh,2020,8,Kharif,1300,1150,1450
Maize,Uttar Pradesh,2020,9,Kharif,1350,1150,1550
Maize,Uttar Pradesh,2021,1,Rabi,1350,1200,1550
Maize,Uttar Pradesh,2021,2,Rabi,1350,1200,1500
Maize,Uttar Pradesh,2021,3,Rabi,1400,1250,1550
Maize,Uttar Pradesh,2021,6,Kharif,1300,1150,1450
Maize,Uttar Pradesh,2021,7,Kharif,1450,1300,1650
Maize,Uttar Pradesh,2021,8,Kharif,1350,1250,1600
Maize,Uttar Pradesh,2021,9,Kharif,1400,1250,1650
Maize,Uttar Pradesh,2022,1,Rabi,1400,1250,1650
Maize,Uttar Pradesh,2022,2,Rabi,1550,1400,1800
Maize,Uttar Pradesh,2022,3,Rabi,1500,1350,1650
Maize,Uttar Pradesh,2022,6,Kharif,1500,1300,1700
Maize,Uttar Pradesh,2022,7,Kharif,1550,1400,1750
Maize,Uttar Pradesh,2022,8,Kharif,1450,1350,1650
Maize,Uttar Pradesh,2022,9,Kharif,1350,1200,1600
Maize,Uttar Pradesh,2023,1,Rabi,1500,1300,1750
Maize,Uttar Pradesh,2023,2,Rabi,1450,1250,1650
Maize,Uttar Pradesh,2023,3,Rabi,1650,1450,1900
Maize,Uttar Pradesh,2023,6,Kharif,1450,1250,1600
Maize,Uttar Pradesh,2023,7,Kharif,1500,1350,1700
Maize,Uttar Pradesh,2023,8,Kharif,1450,1250,1750
Maize,Uttar Pradesh,2023,9,Kharif,1450,1250,1650
Maize,Uttarakhand,2020,1,Rabi,1300,1200,1500
Maize,Uttarakhand,2020,2,Rabi,1450,1300,1750
Maize,Uttarakhand,2020,3,Rabi,1250,1050,1450
Maize,Uttarakhand,2020,6,Kharif,1350,1150,1500
Maize,Uttarakhand,2020,7,Kharif,1300,1100,1450
Maize,Uttarakhand,2020,8,Kharif,1400,1250,1700
Maize,Uttarakhand,2020,9,Kharif,1450,1350,1650
Maize,Uttarakhand,2021,1,Rabi,1450,1250,1750
Maize,Uttarakhand,2021,2,Rabi,1550,1300,1850
Maize,Uttarakhand,2021,3,Rabi,1450,1300,1700
Maize,Uttarakhand,2021,6,Kharif,1450,1250,1700
Maize,Uttarakhand,2021,7,Kharif,1450,1250,1700
Maize,Uttarakhand,2021,8,Kharif,1350,1200,1500
Maize,Uttarakhand,2021,9,Kharif,1350,1200,1600
Maize,Uttarakhand,2022,1,Rabi,1500,1300,1800
Maize,Uttarakhand,2022,2,Rabi,1550,1400,1800
Maize,Uttarakhand,2022,3,Rabi,1500,1400,1700
Maize,Uttarakhand,2022,6,Kharif,1600,1450,1900
Maize,Uttarakhand,2022,7,Kharif,1650,1450,1850
Maize,Uttarakhand,2022,8,Kharif,1600,1400,1950
Maize,Uttarakhand,2022,9,Kharif,1600,1450,1950
Maize,Uttarakhand,2023,1,Rabi,1550,1350,1850
Maize,Uttarakhand,2023,2,Rabi,1550,1400,1750
Maize,Uttarakhand,2023,3,Rabi,1700,1450,2050
Maize,Uttarakhand,2023,6,Kharif,1700,1550,2050
Maize,Uttarakhand,2023,7,Kharif,1550,1400,1750
Maize,Uttarakhand,2023,8,Kharif,1600,1400,1850
Maize,Uttarakhand,2023,9,Kharif,1650,1500,1850
Maize,West Bengal,2020,1,Rabi,1450,1250,1700
Maize,West Bengal,2020,2,Rabi,1350,1200,1600
Maize,West Bengal,2020,3,Rabi,1300,1150,1500
Maize,West Bengal,2020,6,Kharif,1250,1150,1450
Maize,West Bengal,2020,7,Kharif,1400,1250,1700
Maize,West Bengal,2020,8,Kharif,1300,1100,1600
Maize,West Bengal,2020,9,Kharif,1400,1200,1650
Maize,West Bengal,2021,1,Rabi,1400,1250,1650
Maize,West Bengal,2021,2,Rabi,1300,1100,1550
Maize,West Bengal,2021,3,Rabi,1500,1350,1800
Maize,West Bengal,2021,6,Kharif,1350,1150,1600
Maize,West Bengal,2021,7,Kharif,1300,1150,1500
Maize,West Bengal,2021,8,Kharif,1300,1150,1500
Maize,West Bengal,2021,9,Kharif,1450,1300,1650
Maize,West Bengal,2022,1,Rabi,1550,1400,1800
Maize,West Bengal,2022,2,Rabi,1550,1400,1800
Maize,West Bengal,2022,3,Rabi,1550,1350,1750
Maize,West Bengal,2022,6,Kharif,1550,1400,1850
Maize,West Bengal,2022,7,Kharif,1350,1150,1550
Maize,West Bengal,2022,8,Kharif,1400,1250,1700
Maize,West Bengal,2022,9,Kharif,1500,1300,1700
Maize,West Bengal,2023,1,Rabi,1600,1450,1850
Maize,West Bengal,2023,2,Rabi,1500,1350,1700
Maize,West Bengal,2023,3,Rabi,1600,1450,1800
Maize,West Bengal,2023,6,Kharif,1600,1400,1850
Maize,West Bengal,2023,7,Kharif,1500,1300,1800
Maize,West Bengal,2023,8,Kharif,1650,1500,1950
Maize,West Bengal,2023,9,Kharif,1650,1500,1850
Moong Dal,Andhra Pradesh,2020,4,Zaid,7100,6700,7550
Moong Dal,Andhra Pradesh,2020,5,Zaid,7150,6900,7600
Moong Dal,Andhra Pradesh,2020,6,Zaid,7100,6700,7700
Moong Dal,Andhra Pradesh,2020,8,Kharif,7100,6750,7750
Moong Dal,Andhra Pradesh,2020,9,Kharif,6250,5900,6650
Moong Dal,Andhra Pradesh,2020,10,Kharif,6300,5950,6800
Moong Dal,Andhra Pradesh,2021,4,Zaid,7200,6950,7900
Moong Dal,Andhra Pradesh,2021,5,Zaid,7450,7050,8000
Moong Dal,Andhra Pradesh,2021,6,Zaid,6800,6450,7350
Moong Dal,Andhra Pradesh,2021,8,Kharif,7150,6850,7500
Moong Dal,Andhra Pradesh,2021,9,Kharif,6550,6150,6950
Moong Dal,Andhra Pradesh,2021,10,Kharif,7200,6850,7750
Moong Dal,Andhra Pradesh,2022,4,Zaid,7650,7300,8250
Moong Dal,Andhra Pradesh,2022,5,Zaid,7700,7250,8400
Moong Dal,Andhra Pradesh,2022,6,Zaid,7650,7250,8050
Moong Dal,Andhra Pradesh,2022,8,Kharif,6850,6550,7250
Moong Dal,Andhra Pradesh,2022,9,Kharif,6950,6700,7400
Moong Dal,Andhra Pradesh,2022,10,Kharif,7150,6900,7750
Moong Dal,Andhra Pradesh,2023,4,Zaid,7450,7000,8100
Moong Dal,Andhra Pradesh,2023,5,Zaid,8000,7650,8650
Moong Dal,Andhra Pradesh,2023,6,Zaid,7900,7450,8350
Moong Dal,Andhra Pradesh,2023,8,Kharif,8050,7650,8600
Moong Dal,Andhra Pradesh,2023,9,Kharif,7650,7400,8100
Moong Dal,Andhra Pradesh,2023,10,Kharif,7900,7500,8550
Moong Dal,Assam,2020,4,Zaid,6100,5800,6700
Moong Dal,Assam,2020,5,Zaid,6150,5950,6650
Moong Dal,Assam,2020,6,Zaid,6400,6150,6800
Moong Dal,Assam,2020,8,Kharif,6250,5950,6700
Moong Dal,Assam,2020,9,Kharif,5950,5500,6400
Moong Dal,Assam,2020,10,Kharif,6450,6200,6950
Moong Dal,Assam,2021,4,Zaid,7100,6700,7700
Moong Dal,Assam,2021,5,Zaid,7200,7000,7800
Moong Dal,Assam,2021,6,Zaid,6600,6300,7150
Moong Dal,Assam,2021,8,Kharif,7250,6850,7900
Moong Dal,Assam,2021,9,Kharif,6700,6450,7350
Moong Dal,Assam,2021,10,Kharif,6350,6150,6750
Moong Dal,Assam,2022,4,Zaid,6650,6350,7200
Moong Dal,Assam,2022,5,Zaid,7500,7150,8000
Moong Dal,Assam,2022,6,Zaid,6900,6700,7250
Moong Dal,Assam,2022,8,Kharif,7300,7050,7700
Moong Dal,Assam,2022,9,Kharif,7100,6750,7800
Moong Dal,Assam,2022,10,Kharif,6750,6500,7200
Moong Dal,Assam,2023,4,Zaid,7900,7450,8450
Moong Dal,Assam,2023,5,Zaid,7250,6950,7700
Moong Dal,Assam,2023,6,Zaid,7700,7300,8250
Moong Dal,Assam,2023,8,Kharif,7500,7050,8200
Moong Dal,Assam,2023,9,Kharif,7500,7250,7900
Moong Dal,Assam,2023,10,Kharif,6950,6550,7600
Moong Dal,Bihar,2020,4,Zaid,6450,6100,6800
Moong Dal,Bihar,2020,5,Zaid,6100,5750,6500
Moong Dal,Bihar,2020,6,Zaid,6200,6000,6700
Moong Dal,Bihar,2020,8,Kharif,6200,5950,6650
Moong Dal,Bihar,2020,9,Kharif,6550,6250,7050
Moong Dal,Bihar,2020,10,Kharif,6300,5950,6650
Moong Dal,Bihar,2021,4,Zaid,7050,6650,7450
Moong Dal,Bihar,2021,5,Zaid,6350,6100,6950
Moong Dal,Bihar,2021,6,Zaid,6150,5900,6550
Moong Dal,Bihar,2021,8,Kharif,6200,5900,6600
Moong Dal,Bihar,2021,9,Kharif,7150,6750,7750
Moong Dal,Bihar,2021,10,Kharif,6800,6400,7150
Moong Dal,Bihar,2022,4,Zaid,7550,7200,8050
Moong Dal,Bihar,2022,5,Zaid,7000,6700,7500
Moong Dal,Bihar,2022,6,Zaid,7350,6950,7800
Moong Dal,Bihar,2022,8,Kharif,6850,6500,7400
Moong Dal,Bihar,2022,9,Kharif,7500,7100,8100
Moong Dal,Bihar,2022,10,Kharif,7450,7200,8050
Moong Dal,Bihar,2023,4,Zaid,7800,7550,8450
Moong Dal,Bihar,2023,5,Zaid,7400,7050,7850
Moong Dal,Bihar,2023,6,Zaid,6950,6550,7500
Moong Dal,Bihar,2023,8,Kharif,7000,6650,7400
Moong Dal,Bihar,2023,9,Kharif,7450,7200,7950
Moong Dal,Bihar,2023,10,Kharif,7600,7250,8250
Moong Dal,Chhattisgarh,2020,4,Zaid,6250,6050,6750
Moong Dal,Chhattisgarh,2020,5,Zaid,6700,6450,7300
Moong Dal,Chhattisgarh,2020,6,Zaid,5950,5500,6700
Moong Dal,Chhattisgarh,2020,8,Kharif,6550,6350,7200
Moong Dal,Chhattisgarh,2020,9,Kharif,6500,6150,6850
Moong Dal,Chhattisgarh,2020,10,Kharif,5950,5500,6750
Moong Dal,Chhattisgarh,2021,4,Zaid,6600,6250,7150
Moong Dal,Chhattisgarh,2021,5,Zaid,6350,6100,6850
Moong Dal,Chhattisgarh,2021,6,Zaid,6300,6000,6900
Moong Dal,Chhattisgarh,2021,8,Kharif,6850,6500,7350
Moong Dal,Chhattisgarh,2021,9,Kharif,6150,5950,6450
Moong Dal,Chhattisgarh,2021,10,Kharif,6300,5950,6900
Moong Dal,Chhattisgarh,2022,4,Zaid,6450,6100,7000
Moong Dal,Chhattisgarh,2022,5,Zaid,6400,6050,6850
Moong Dal,Chhattisgarh,2022,6,Zaid,6850,6550,7200
Moong Dal,Chhattisgarh,2022,8,Kharif,7500,7200,8100
Moong Dal,Chhattisgarh,2022,9,Kharif,6900,6600,7400
Moong Dal,Chhattisgarh,2022,10,Kharif,6400,6150,6950
Moong Dal,Chhattisgarh,2023,4,Zaid,7350,6950,7800
